,Unnamed: 0,year,type,subject,professor,day,satisfy,writer,ratings0,ratings1,ratings2,ratings3,comment,helpful,ratings4
235,235,20-1,COSE211,이산수학(영강),박성빈,#화(6) 금(5),4,drew,4,3,4,4,잘 따라가면 예상보다 더 좋은 평가를 받을 수 있습니다. 필기가 많고 시험은 필기 내용에서 나올 수 있습니다.,도움이 돼요 0,1
236,236,20-1,COSE211,이산수학(영강),박성빈,#화(6) 금(5),3,학생10,4,4,4,2,"일단 시험은 그냥 외운거 다 때려 박는 식으로 나옵니다.
수업시간에 이런저런 정리 들 증명해주시는데 그것들 싹 다 외우면 됩니다.
그리고 족보 있으시면 꼭 보세요 몇문제는 겹칩니다.
그냥 암기위주이고 강의력은 별로라서 얻어가는 건 많지 않은 수업입니다.",도움이 돼요 0,5
237,237,20-1,COSE211,이산수학(영강),박성빈,#화(6) 금(5),5,과제좀그만내삼ㅋㅋ,3,3,5,3,"호불호가 크게 갈리는 교수님이지만, 개인적으로 잘 맞는다고 생각됩니다.
물론 중구난방하게 수업을 나가시지만, 내용 자체는 조금 재미 있습니다.
또한 학점을 폭격하시기 때문에, 학점 나오면 수업들으면서 욕하신 분들도 교수님 연구실 방향으로 절하게 될거에요.",도움이 돼요 0,4
238,238,20-1,COSE211,이산수학(영강),박성빈,#화(6) 금(5),1,paradox240,3,4,4,5,싸강이었고 영강이라 따로 따로 정리해야 되는 내용들은 꽤 있지만 학점은 잘주십니다,도움이 돼요 0,5
239,239,20-1,COSE211,이산수학(영강),박성빈,#화(6) 금(5),5,크림슈,4,4,5,5,"컴과의 빛이라고 불리는 박성빈 교수님입니다. 명성답게 학점은 정밀 잘 주시는 듯 합니다. 저는 이번 학기 컴과 선수과목으로 본 강의를 듣게 되었는데,(타과생 분반) 사실 예상과는 많이 달라 적잖이 당황스러웠던 기억이 많았던 것 같네요.

우선 이산수학 뿐만 아니라, 컴퓨터과학에 관련된 많은 분야의 내용을 다룹니다. 수업 중에서도 항상 강조를 하시지만, 수학과의 이산수학과 약간 다른 관점으로, 증명보다는 여러 이산적인 구조(discrete structures)에 대해서 한 학기 배운다고 생각하면 편합니다. 이 structure라 하면 컴퓨터 프로그램이 될 수도, 집합이 될 수도, 그래프가 될 수도, 아니면 boolean algebra, closed semiring, finite automata, turing machine 등이 될 수도 있겠죠. 이에 더해 여러종류의 그래프 알고리즘(워셜, 플로이드, 다익스트라), 그 외의 기본적인 알고리즘들(이진 탐색, 삽입 정렬, BFS DFS etc...)도 다루고, 학기 초에는 특히나 괴델의 정리 관련한 증명들, 계산가능성 등을 주 요지로 하여 수업이 진행됩니다.

이 때문에, 박성빈 교수님의 다른 학부 수업들인 하이퍼텍스트와 계산가능성(핵교), 알고리즘과 겹치는 내용이 많습니다. 하지만 그 내용이 매년 크고 작게 변하는 경우가 있어 주의를 하시는게 좋겠습니다.

컴퓨터과학이라는 분야가 사실 순수 논리학에 가까운 것이여서 그런 것인지는 잘 모르겠으나, 제가 공대에서 배운 지식들이 본 강의에서 활용되는 일은 거의 없었다고 봐도 무방할 것 같습니다. 첫 시간에 솔직히 적잖이 멘붕을 했고, 드립을 고민하다가 결국 끝까지 끌고 나가게 되었는데 되돌아 보면 넓지만 깊고 얇게, 정말 많은 내용을 배웠다는 점에서 개론 과목으로 정말 좋았다는 생각이 듭니다. 박성빈 교수님의 수업 스타일은 사실 호불호가 많이 갈려서, 아무리 듣더라도 무슨 말을 하시는지 도통 모르겠다는 분도 계시고, 저처럼 여러 번을 돌려 들어서 이해를 간신히 하는 경우도 있는 것 같지만, 적응하게 되면 교수님의 반복된 설명으로 인해 점차 이해가 되기 시작합니다. 때문에 너무 힘드신 분이 있더라도, 포기하지 않으시는게 좋다고 생각합니다. 학점도 말도 안되게 후하게 주시는 만큼 들을 가치는 충분한 것 같아요.

수업 중간중간 과제가 있긴 한데(총 6개의 과제가 있었습니다.) 몇 문제는 사실 생각하기 힘든 논리 문제도 있어 구글링의 힘을 많이 이용했습니다.. 이것처럼 수업 중에 이해가 잘 안되는 내용이 있다면 구글링을 통해 정보를 찾아보시는 것도 좋고, 유튜브에서 관련 내용 설명을 찾아보시는 것도 도움이 많이 됩니다. 물론 박성빈 교수님께 질문 메일을 보내는 것도 좋지만, 이번 학기 특성상 너무 많은 메일이 몰려, 답장을 받기에 약간 힘든 면이 있었던 같긴 합니다.",도움이 돼요 0,2
240,240,20-1,COSE211,이산수학(영강),박성빈,#화(6) 금(5),5,koreamed20,3,3,5,4,"역시 갓성빈입니다. 학점 미화의 끝판왕이라고 할 수 있어요.
사실 처음에는 교수님의 영어가 이해가 안 되었었는데 교수님께서 말씀하시는 내용을 알고 수업을 들으면 영어가 들리더라고요.
그래서 학기 중에는 참 힘들었는데, 암튼 학점을 참 잘주세요 ㅋㅋ",도움이 돼요 0,5
241,241,20-1,COSE211,이산수학(영강),박성빈,#화(6) 금(5),1,하늘하늘길,1,1,5,1,"과목명은 이산수학이지만 그냥 박성빈 유니버스를 배우는 수업1에 불과한 수업임.
배우는게 많고 싶다면 비추.
그냥 적당히 비쁠 얻고 싶다면 추천하지만 (보닌 시험지 반 이상 못썼는데 비쁠 받음)
등록금을 대주는 부모님의 얼굴을 한번 떠올려보시고
부디 듣지 마시길.",도움이 돼요 0,5
242,242,20-1,COSE211,이산수학(영강),박성빈,#화(6) 금(5),2,레틴,3,4,4,1,사실 무엇을 배우고 성취하는 지 알기 힘든 과목이었다. 이해하기 힘든..,도움이 돼요 0,2
243,243,20-1,COSE211,이산수학(영강),박성빈,#화(6) 금(5),5,규다설,4,3,5,3,"출석은 학기 초부터 신경쓰지 않아도 된다고 계속 말씀하셨어요.
학기 내내 녹화 강의로 진행되었는데, 마지막 한 달을 제외하면 수업 영상들을 일주일마다 내리셨습니다.(ex. 1주차 수업은 2주차 첫 강의 올라올 때 내려가는 식) 출석체크 안하신다고 미루면 강의를 놓칠 수 있으니 주의하세요.

하텍과 겹치는 내용이 꽤 있어서 먼저 들으신 분들은 비교적 편안하게 수업을 따라가실 것 같아요.
다만 다른 분들도 말씀하셨듯이 교수님의 사이버 강의는 집중이 어려운 편이에요. 정확한 원인은 모르겠지만 움직이지 않는 화면, 75분 동안 빠르게 진행되는 영어강의라는 점이 영향을 준 것 같아요.

과제는 5번 정도 나왔는데 반영비율이 그렇게 크지 않고(20%), 코로나의 영향인지 중간고사는 없고 기말고사(80%)만 봤어요.



학점은 긴 말 필요없고... 그저 빛",도움이 돼요 0,2
244,244,20-1,COSE211,이산수학(영강),박성빈,#화(6) 금(5),5,Faba,3,5,5,5,배우는 내용이 이해하기 어렵기는 한데 시험은 공부하면 점수 잘 받을 수 있어요. 그리고 학생들 의견 잘 받아들여 주시고 학점 완전 잘 주십니다.,도움이 돼요 0,5
245,245,20-1,COSE211,이산수학(영강),박성빈,#화(6) 금(5),2,Anpfr,3,4,2,2,"음.... 박성빈 교수님 영강 + 싸강이 정말 힘들었음
이산수학 자체의 내용이 약간 애매하다고 생각하고 좀 더 체계적인 강의를 듣고 싶으면 비추",도움이 돼요 0,5
246,246,20-1,COSE211,이산수학(영강),박성빈,#화(6) 금(5),3,인생은 야채처럼,4,4,4,3,"사이버 강의로 진행되다보니 전반적으로 어수선한 느낌이 강했습니다.

교재 말고 활용하시는 프린트물을 제공받을 수 없는 점도 불편했습니다.",도움이 돼요 0,1
247,247,20-1,COSE211,이산수학(영강),박성빈,#화(6) 금(5),5,마음약한신,4,5,5,4,갓성빈 교수님이십니다. 한학기 동안 비대면 녹화 강의로 진행되어서 실시간 질의응답이 없다보니 진도가 미친듯이 빨리나갑니다.. 그래도 많은 학우분들께서 메일로 질문을 많이하시고 리뷰세션 요쳥하셔서 이번 학기에는 리뷰를 중간중간 6번정도 해주신 것 같습니다. 시험 점수와 학점은 역시 매우 잘쳐주시는 것 같고 시험은 중간없이 기말 5문제 몰빵과 과제 6번 정도 있었습니다.,도움이 돼요 0,3
248,248,20-1,COSE211,이산수학(영강),박성빈,#화(6) 금(5),5,자유롭고정의로운진리,4,4,5,5,이번 학기 특성상 박성빈 교수님 특유의 판서만을 이용한 수업이 온라인으로 잘 옮겨지지 못한 점은 매우 아쉽습니다. 정지된 화면에 목소리만 계속 나오는 식으로 녹화강의가 이루어졌는데 처음에는 충격적인 수업 방식이었으나 일단 익숙해지고 나면 많은 것을 얻어갈 수 있는 강의였습니다. 교수님께서 이산수학 교재에 있는 내용 외의 것들도 가르쳐주시는데 컴퓨터과학~전산학의 근간을 이루는 내용들이라 개인적으로는 만족도가 매우 높았습니다. 학점은 알려진 것처럼 매우 잘 주십니다.,도움이 돼요 0,3
249,249,20-1,COSE211,이산수학(영강),박성빈,#화(6) 금(5),2,유승민_,4,5,4,2,"온라인이라는 특성을 잘 살리지 못했던 것 같아 아쉽습니다. 2학기부터는 실시간 온라인이니까 달라질수도 있을 것 같지만, 최소한 1학기 기준으로는 단방향으로 계속 강의가 진행되는 형태였어요.",도움이 돼요 0,1
250,250,20-1,COSE211,이산수학(영강),박성빈,#화(6) 금(5),4,알아서잘하자,4,4,4,4,"문돌이 주제에 융전때문에 들은 수업.
내 선택을 욕하며 꾸역꾸역 수업을 들었는데 강의가 크게 어렵지도 않았고 교수님이 설명을 계속 자세하게 해주셔서 다행이었음. 시험에 나올 부분에 대해서도 반복해서 언급해주셔서 생각지 못한 과목에서 A+을 받았다. 역시빛이라던 강의평이 사실이구나 하고 느꼈다.",도움이 돼요 0,4
251,251,20-1,COSE211,이산수학(영강),박성빈,#화(6) 금(5),3,xxdgxx,3,3,4,4,수업은 괜찮았어요. 안타깝게도 온라인 수업을 따라가기가 꽤 어려웠는데 시험이 쉬운편이라서 괜찮았어요.,도움이 돼요 0,2
252,252,20-1,COSE211,이산수학(영강),박성빈,#화(6) 금(5),3,frozenn,5,4,3,2,음... 솔직히 수업 내용을 잘 못알아듣겠다... 내가 기초지식이 없어서 그런건지는 몰라도 뜬구름잡는 느낌,도움이 돼요 0,1
253,253,20-1,COSE361,인공지능,육동석,#월(1) 수(1) 금(1-2),1,뚜부,4,4,3,3,어렵습니다. 타과생이면 듣지마세요. 이거 듣고 인공지능에 대한 관심이 없어졌습니다,도움이 돼요 6,4
254,254,20-1,COSE361,인공지능,육동석,#월(1) 수(1) 금(1-2),1,상승형곡선,5,4,4,5,"출석체크는 코로나 감안!
강의 녹화해서 올려주셨는데, 일단 교수님이 너무 속삭이듯 말씀하셔서 힘들었어요. ASMR급입니다. 사람마다 거북할수도...?

목소리빼고 강의 내용은 전 만족했어요. AI의 성서인 빅터 노빅이랑 스튜어트 러셀 책으로 수업하셔요. 강의 PPT도 그 내용들로 구성되어있는데 이해하기 쉽게 설명해주시려고 하셔요. 어려운 개념은 여러번씩 설명하시기도 하고..
근데 후반부로 가면 책 이외의 내용들로 수업하시는데, 그부분은 조금 어렵습니다...

과제도 있고 중간,기말도 과제로 대체됐는데 채점이 이상하다면 꼭 이의제기하세요. 채점이 제대로 안되는 경우가 많은 것 같아요.
기말과제는 저번 학기 기계학습 과제랑 같은 것 같더라구요. 검색 잘 하시면 나올거에요. 전 혼자서 작성해서 냈는데 다들 같이 작업하고 검색한 내용 복붙해서 내도 표절로 안걸리는것같더라구요.

아 그리고 변덕이 조금 있습니다. 중간고사도 실시간 영상으로 시험본다고 했다가 과제대체로 바꿨고 기말 과제는 성능은 일정수준만 넘기면 감점 없다고 했는데, 문의해보니 성능으로 채점하셨더라구요.",도움이 돼요 2,3
255,255,20-1,COSE361,인공지능,육동석,#월(1) 수(1) 금(1-2),3,짬장,4,4,3,4,"요즘 대세인 머신러닝이나 딥러닝 뿐만 아니라 과거에 있었던 인공지능 알고리즘까지도 알려주십니다. 과목명 그대로 인공지능 관련된 모든 주제를 다룹니다. 이에 따라 어떤 학생들은 이 수업이 쓸데없는 것까지 가르쳐 주셔서 재미없다고 하기도 합니다. 
 이번 학기는 난이도가 어렵기로 유명한 오목 프로그램 짜기와 GPU를 활용한 voice conversion 과제가 있었습니다. 전자의 경우는 원래 어려운 과제고, 후자의 경우는 조교님이 하는 방법을 정말 자세히 알려주셔서 그냥 따라하기만 하면 점수 받습니다. 
 대면 시험이라면 중간, 기말고사 모두 배웠던 이론 혹은 알고리즘을 묻는 방식으로 출제되기 때문에 열심히 공부하면 됩니다. 하지만 이번 학기는 비대면 시험으로 중간 기말 모두 과제로 대체되면서 기말고사 난이도가 정말 높았습니다. HMM을 이용해서 글자를 음성으로 변환하는 알고리즘을 짜야 하는데 수업시간에 정말 기본적인 이론만 알려준 다음에 아무 설명 없이 갑자기 알고리즘을 만들어내라고 해서 저는 못했습니다... 이렇게 기말고사만 거의 백지내고 나머지는 다 잘 했더니 B+ 주시더군요. 아마 하라는거 다 80% 이상 해서 내신다면 A 이상 받으실 거라고 생각합니다. 
 수업 시간에는 정말 기초적인 것만 알려주시는데 과제는 난이도가 무척 높아서 원래 어느정도 코딩 실력이 있으신 분이 아니라면 듣지 않는걸 추천드립니다. 그래도 듣고 싶으시다면 시험이 과제 대체가 아닐 때 듣는걸 추천드립니다. 시험이 과제 대체가 아니라면 어려운 과제 1개 + 쉬운 과제 1개 + 공부해서 풀면 되는 시험 2개 를 준비하시면 됩니다.",도움이 돼요 2,4
256,256,20-1,COSE361,인공지능,육동석,#월(1) 수(1) 금(1-2),1,ㅗ모모몸,5,5,4,3,"A 받긴 했는데 수업은 안듣고 녹화만 했다, 근데 미리 들은사람만 새됐다. 클루라 욕은 안씀. 여튼 수업 몇십개 밀리고 x됐구나 했는데 중간 기말 대체 2개하고 a 받아따. 걍 과제는 따라하면 되는건데 만점받았고 오목은 80점 음성인식기는 100점이었다. 수업 아무리 열심히 들어도 이 과제랑은 상관없다. 걍 구글링 잘 하고 깃헙 뒤지면 된다. 한마디로 노베이스에 친구 없으면 x된다",도움이 돼요 2,4
257,257,20-1,COSE361,인공지능,육동석,#월(1) 수(1) 금(1-2),2,캣뮤직,5,5,3,3,"음... 저는 교수님이 아무리봐도 인공지능화 된 것 같습니다.
엄청 차분하신 목소리로 첫 강의부터 끝 강의까지, 목소리나 말의 속도 다 일정합니다.
심지어 조교님께서도 똑같아요 ㅋㅋㅋㅋ

암튼 잔말이 길어졌지만, 알고리즘부터 딥러닝 , 머신러닝까지 다양한 내용들을 다룹니다.
좋은 점이라면 좋은점이고 학습량이 어마어마하게 많다는 안좋은 점이 될 수도 있습니다.

과제도 크게 2~3개가 나와서, 큰맘먹고 하셔야 될 겁니다.",도움이 돼요 1,4
